Price,price
Ticker,SPY
Date,
2000-10-03,90.43328094482422
2000-10-04,91.18689727783203
2000-10-05,91.50418090820312
2000-10-06,89.52102661132812
2000-10-09,88.84671020507812
2000-10-10,87.3791275024414
2000-10-11,86.64539337158203
2000-10-12,84.48370361328125
2000-10-13,87.29983520507812
2000-10-16,87.69647979736328
2000-10-17,85.51493072509766
2000-10-18,85.1976547241211
2000-10-19,88.41041564941406
2000-10-20,88.78721618652344
2000-10-23,89.18389129638672
2000-10-24,88.58887481689453
2000-10-25,86.50654602050781
2000-10-26,86.74455261230469
2000-10-27,88.39055633544922
2000-10-30,89.18389129638672
2000-10-31,90.7208251953125
2000-11-01,90.4134521484375
2000-11-02,90.56221008300781
2000-11-03,90.61173248291016
2000-11-06,91.24635314941406
2000-11-07,91.22657775878906
2000-11-08,89.20372009277344
2000-11-09,88.8665542602539
2000-11-10,86.70486450195312
2000-11-13,86.03059387207031
2000-11-14,88.29142761230469
2000-11-15,88.5690689086914
2000-11-16,87.18084716796875
2000-11-17,86.71482849121094
2000-11-20,85.47526550292969
2000-11-21,85.91161346435547
2000-11-22,83.8589859008789
2000-11-24,85.5744400024414
2000-11-27,86.32806396484375
2000-11-28,84.84069061279297
2000-11-29,84.68206024169922
2000-11-30,83.94820404052734
2000-12-01,83.9085693359375
2000-12-04,84.6225357055664
2000-12-05,87.39899444580078
2000-12-06,86.00083923339844
2000-12-07,84.82083892822266
2000-12-08,85.01917266845703
2000-12-11,87.9741439819336
2000-12-12,87.59729766845703
2000-12-13,86.3974838256836
2000-12-14,85.29679870605469
2000-12-15,83.3702621459961
2000-12-18,84.48422241210938
2000-12-19,82.76350402832031
2000-12-20,80.36647033691406
2000-12-21,80.92347717285156
2000-12-22,83.35034942626953
2000-12-26,84.24553680419922
2000-12-27,84.8621826171875
2000-12-28,85.12078857421875
2000-12-29,83.50951385498047
2001-01-02,81.99767303466797
2001-01-03,85.93640899658203
2001-01-04,85.01138305664062
2001-01-05,82.23638153076172
2001-01-08,82.87296295166016
2001-01-09,82.65410614013672
2001-01-10,84.10626983642578
2001-01-11,84.18582916259766
2001-01-12,84.0267105102539
2001-01-16,84.56385040283203
2001-01-17,84.9516830444336
2001-01-18,85.79718017578125
2001-01-19,85.30977630615234
2001-01-22,85.87671661376953
2001-01-23,86.5531005859375
2001-01-24,86.81170654296875
2001-01-25,86.5928726196289
2001-01-26,86.4933853149414
2001-01-29,86.95492553710938
2001-01-30,87.71879577636719
2001-01-31,87.22229766845703
2001-02-01,87.8014907836914
2001-02-02,85.80907440185547
2001-02-05,86.43927001953125
2001-02-06,86.18466186523438
2001-02-07,85.73909759521484
2001-02-08,84.73968505859375
2001-02-09,83.92487335205078
2001-02-12,84.8860855102539
2001-02-13,84.19220733642578
2001-02-14,84.06488800048828
2001-02-15,84.87971496582031
2001-02-16,83.00816345214844
2001-02-20,81.72869873046875
2001-02-21,79.96542358398438
2001-02-22,80.08638000488281
2001-02-23,79.54528045654297
2001-02-26,81.23854064941406
2001-02-27,80.48738098144531
2001-02-28,78.90232849121094
2001-03-01,79.31614685058594
2001-03-02,78.68590545654297
2001-03-05,79.4052505493164
2001-03-06,80.25824737548828
2001-03-07,80.83113098144531
2001-03-08,80.92028045654297
2001-03-09,78.52680206298828
2001-03-12,75.16571044921875
2001-03-13,76.40066528320312
2001-03-14,74.89199829101562
2001-03-15,74.9111099243164
2001-03-16,73.40856170654297
2001-03-19,74.90215301513672
2001-03-20,72.89156341552734
2001-03-21,71.65330505371094
2001-03-22,70.92564392089844
2001-03-23,73.07026672363281
2001-03-26,74.00216674804688
2001-03-27,75.514892578125
2001-03-28,73.42774200439453
2001-03-29,73.70852661132812
2001-03-30,74.48089599609375
2001-04-02,72.89156341552734
2001-04-03,70.45970916748047
2001-04-04,70.75331115722656
2001-04-05,73.43412780761719
2001-04-06,72.31707763671875
2001-04-09,73.121337890625
2001-04-10,74.45530700683594
2001-04-11,74.50643157958984
2001-04-12,75.85955810546875
2001-04-16,75.06172943115234
2001-04-17,76.12124633789062
2001-04-18,79.1467056274414
2001-04-19,80.1998519897461
2001-04-20,79.46585083007812
2001-04-23,78.02332305908203
2001-04-24,77.60209655761719
2001-04-25,78.616943359375
2001-04-26,78.96803283691406
2001-04-27,80.28282928466797
2001-04-30,80.84454345703125
2001-05-01,81.09345245361328
2001-05-02,80.94664764404297
2001-05-03,79.91902923583984
2001-05-04,81.278564453125
2001-05-07,80.57646179199219
2001-05-08,80.53814697265625
2001-05-09,80.1998519897461
2001-05-10,80.43602752685547
2001-05-11,79.8807144165039
2001-05-14,80.040283203125
2001-05-15,80.41050720214844
2001-05-16,82.30616760253906
2001-05-17,82.4338607788086
2001-05-18,82.8104248046875
2001-05-21,84.02953338623047
2001-05-22,83.92105102539062
2001-05-23,82.49773406982422
2001-05-24,82.74024200439453
2001-05-25,81.76364135742188
2001-05-29,81.11264038085938
2001-05-30,79.9764633178711
2001-05-31,80.39132690429688
2001-06-01,80.88924407958984
2001-06-04,81.278564453125
2001-06-05,82.21041870117188
2001-06-06,81.5274658203125
2001-06-07,81.82109069824219
2001-06-08,81.06156158447266
2001-06-11,80.4870834350586
2001-06-12,80.34668731689453
2001-06-13,79.65730285644531
2001-06-14,77.87013244628906
2001-06-15,77.99559783935547
2001-06-18,77.61792755126953
2001-06-19,77.95720672607422
2001-06-20,78.36685180664062
2001-06-21,79.25657653808594
2001-06-22,78.63568115234375
2001-06-25,77.91238403320312
2001-06-26,77.8035888671875
2001-06-27,77.75877380371094
2001-06-28,78.1875991821289
2001-06-29,78.47567749023438
2001-07-02,79.45500183105469
2001-07-03,79.43579864501953
2001-07-05,77.88678741455078
2001-07-06,76.20336151123047
2001-07-09,76.61939239501953
2001-07-10,75.69766235351562
2001-07-11,75.77450561523438
2001-07-12,77.57315063476562
2001-07-13,78.2452392578125
2001-07-16,77.26586151123047
2001-07-17,77.98922729492188
2001-07-18,77.45793914794922
2001-07-19,78.13639831542969
2001-07-20,77.66917419433594
2001-07-23,76.1393051147461
2001-07-24,75.40324401855469
2001-07-25,76.2353515625
2001-07-26,77.03547668457031
2001-07-27,77.32987213134766
2001-07-30,77.35551452636719
2001-07-31,77.675537109375
2001-08-01,78.16204071044922
2001-08-02,78.48207092285156
2001-08-03,78.05318450927734
2001-08-06,77.00344848632812
2001-08-07,77.30431365966797
2001-08-08,75.8705062866211
2001-08-09,76.09453582763672
2001-08-10,76.35698699951172
2001-08-13,76.37615203857422
2001-08-14,76.34417724609375
2001-08-15,75.68482971191406
2001-08-16,75.94730377197266
2001-08-17,74.73113250732422
2001-08-20,75.42241668701172
2001-08-21,74.13582611083984
2001-08-22,74.90396118164062
2001-08-23,74.6351089477539
2001-08-24,76.18415069580078
2001-08-27,75.72968292236328
2001-08-28,74.622314453125
2001-08-29,73.95658874511719
2001-08-30,72.53559875488281
2001-08-31,73.06688690185547
2001-09-04,72.59960174560547
2001-09-05,72.77880096435547
2001-09-06,70.90333557128906
2001-09-07,69.59115600585938
2001-09-10,70.44246673583984
2001-09-17,66.76195526123047
2001-09-18,66.60192108154297
2001-09-19,65.25769805908203
2001-09-20,63.183815002441406
2001-09-21,62.502105712890625
2001-09-24,64.6994400024414
2001-09-25,65.37408447265625
2001-09-26,65.14275360107422
2001-09-27,65.70816802978516
2001-09-28,67.10237884521484
2001-10-01,66.99314880371094
2001-10-02,67.83487701416016
2001-10-03,68.97207641601562
2001-10-04,69.0298843383789
2001-10-05,68.89492797851562
2001-10-08,68.44524383544922
2001-10-09,68.07898712158203
2001-10-10,69.59525299072266
2001-10-11,70.67465209960938
2001-10-12,70.35343933105469
2001-10-15,70.22492980957031
2001-10-16,70.66826629638672
2001-10-17,69.16482543945312
2001-10-18,69.01703643798828
2001-10-19,68.97207641601562
2001-10-22,70.33411407470703
2001-10-23,69.97434997558594
2001-10-24,69.78803253173828
2001-10-25,71.0408935546875
2001-10-26,70.88028717041016
2001-10-29,69.03629302978516
2001-10-30,68.2074966430664
2001-10-31,67.9761734008789
2001-11-01,69.71737670898438
2001-11-02,70.19279479980469
2001-11-05,71.11158752441406
2001-11-06,72.2166748046875
2001-11-07,72.12027740478516
2001-11-08,72.34516143798828
2001-11-09,72.42225646972656
2001-11-12,71.97893524169922
2001-11-13,73.59803009033203
2001-11-14,73.668701171875
2001-11-15,73.80361938476562
2001-11-16,73.47600555419922
2001-11-19,74.3818588256836
2001-11-20,73.75865936279297
2001-11-21,73.2703628540039
2001-11-23,74.32400512695312
2001-11-26,74.48467254638672
2001-11-27,74.16340637207031
2001-11-28,72.82061767578125
2001-11-29,73.80361938476562
2001-11-30,73.27680206298828
2001-12-03,72.83988189697266
2001-12-04,74.073486328125
2001-12-05,75.42915344238281
2001-12-06,75.3906021118164
2001-12-07,74.88944244384766
2001-12-10,73.48880767822266
2001-12-11,73.3410415649414
2001-12-12,73.4245834350586
2001-12-13,71.99820709228516
2001-12-14,72.6856918334961
2001-12-17,73.43741607666016
2001-12-18,73.87432098388672
2001-12-19,74.39469909667969
2001-12-20,73.66230773925781
2001-12-21,74.10906982421875
2001-12-24,73.96725463867188
2001-12-26,74.3733901977539
2001-12-27,74.82466888427734
2001-12-28,74.7860107421875
2001-12-31,73.69001007080078
2002-01-02,74.48299407958984
2002-01-03,75.32759857177734
2002-01-04,75.83042907714844
2002-01-07,75.29531860351562
2002-01-08,75.1212387084961
2002-01-09,74.5087661743164
2002-01-10,74.83758544921875
2002-01-11,74.10263061523438
2002-01-14,73.63842010498047
2002-01-15,74.23799133300781
2002-01-16,72.73583984375
2002-01-17,73.28384399414062
2002-01-18,72.94861602783203
2002-01-22,72.44572448730469
2002-01-23,73.00018310546875
2002-01-24,73.22579956054688
2002-01-25,73.20648956298828
2002-01-28,73.40634155273438
2002-01-29,71.09829711914062
2002-01-30,72.12335968017578
2002-01-31,72.96798706054688
2002-02-01,72.62623596191406
2002-02-04,70.82106018066406
2002-02-05,70.38264465332031
2002-02-06,70.07964324951172
2002-02-07,69.64122772216797
2002-02-08,70.97579193115234
2002-02-11,71.84617614746094
2002-02-12,71.6204605102539
2002-02-13,72.38124084472656
2002-02-14,72.245849609375
2002-02-15,71.49154663085938
2002-02-19,70.11837005615234
2002-02-20,71.29814147949219
2002-02-21,69.82173156738281
2002-02-22,70.6856460571289
2002-02-25,71.85259246826172
2002-02-26,71.70428466796875
2002-02-27,71.9815444946289
2002-02-28,71.6591796875
2002-03-01,73.3289794921875
2002-03-04,74.62480163574219
2002-03-05,74.38627624511719
2002-03-06,75.2695541381836
2002-03-07,75.10833740234375
2002-03-08,75.42426300048828
2002-03-11,75.58543395996094
2002-03-12,75.54031372070312
2002-03-13,74.81179809570312
2002-03-14,74.70865631103516
2002-03-15,75.42047119140625
2002-03-18,75.43344116210938
2002-03-19,75.93770599365234
2002-03-20,74.50886535644531
2002-03-21,74.54119873046875
2002-03-22,74.37954711914062
2002-03-25,73.45500183105469
2002-03-26,73.8816909790039
2002-03-27,74.07563018798828
2002-03-28,74.04334259033203
2002-04-01,74.07563018798828
2002-04-02,73.66832733154297
2002-04-03,73.1511001586914
2002-04-04,72.84719848632812
2002-04-05,72.86014556884766
2002-04-08,73.01530456542969
2002-04-09,72.5045394897461
2002-04-10,73.3256607055664
2002-04-11,71.50236511230469
2002-04-12,72.03900146484375
2002-04-15,71.48945617675781
2002-04-16,73.18985748291016
2002-04-17,73.0346908569336
2002-04-18,72.71790313720703
2002-04-19,72.98299407958984
2002-04-22,71.76746368408203
2002-04-23,71.45711517333984
2002-04-24,70.73945617675781
2002-04-25,70.77821350097656
2002-04-26,69.43342590332031
2002-04-29,69.09074401855469
2002-04-30,69.7373046875
2002-05-01,70.59076690673828
2002-05-02,70.31922149658203
2002-05-03,69.55625915527344
2002-05-06,68.19204711914062
2002-05-07,67.95281219482422
2002-05-08,70.4808578491211
2002-05-09,69.66615295410156
2002-05-10,68.35366821289062
2002-05-13,69.74376678466797
2002-05-14,71.26316833496094
2002-05-15,70.98515319824219
2002-05-16,71.35368347167969
2002-05-17,71.70279693603516
2002-05-20,70.92694091796875
2002-05-21,70.28040313720703
2002-05-22,70.43556213378906
2002-05-23,71.18557739257812
2002-05-24,70.27391052246094
2002-05-28,69.8924331665039
2002-05-29,69.37523651123047
2002-05-30,69.18123626708984
2002-05-31,69.32349395751953
2002-06-03,67.48082733154297
2002-06-04,67.64891815185547
2002-06-05,68.28255462646484
2002-06-06,66.8924560546875
2002-06-07,66.81486511230469
2002-06-10,67.07347869873047
2002-06-11,65.92262268066406
2002-06-12,66.32347869873047
2002-06-13,65.65750885009766
2002-06-14,65.56053924560547
2002-06-17,67.31916809082031
2002-06-18,67.8687515258789
2002-06-19,66.28469848632812
2002-06-20,65.43768310546875
2002-06-21,64.41448211669922
2002-06-24,64.75189971923828
2002-06-25,63.29857635498047
2002-06-26,63.40234375
2002-06-27,64.51184844970703
2002-06-28,64.20687866210938
2002-07-01,62.954673767089844
2002-07-02,61.61811065673828
2002-07-03,61.96847915649414
2002-07-05,64.43396759033203
2002-07-08,63.62946319580078
2002-07-09,62.02688217163086
2002-07-10,59.768978118896484
2002-07-11,60.25560760498047
2002-07-12,59.59379959106445
2002-07-15,59.9117431640625
2002-07-16,58.756832122802734
2002-07-17,58.87364196777344
2002-07-18,56.966094970703125
2002-07-19,54.961273193359375
2002-07-22,53.33270263671875
2002-07-23,51.872886657714844
2002-07-24,54.96773910522461
2002-07-25,54.5006103515625
2002-07-26,55.53871536254883
2002-07-29,58.24427795410156
2002-07-30,59.00339126586914
2002-07-31,59.146141052246094
2002-08-01,57.601966857910156
2002-08-02,56.31082534790039
2002-08-05,54.35137939453125
2002-08-06,56.18103790283203
2002-08-07,57.16074752807617
2002-08-08,59.0098991394043
2002-08-09,59.23047637939453
2002-08-12,58.79576110839844
2002-08-13,57.725181579589844
2002-08-14,59.83390426635742
2002-08-15,60.664344787597656
2002-08-16,60.4826774597168
2002-08-19,61.8971061706543
2002-08-20,61.2418327331543
2002-08-21,62.12419128417969
2002-08-22,62.72759246826172
2002-08-23,61.378047943115234
2002-08-26,61.80625534057617
2002-08-27,61.09260559082031
2002-08-28,59.756019592285156
2002-08-29,59.7819709777832
2002-08-30,59.54841232299805
2002-09-03,57.27755355834961
2002-09-04,58.095069885253906
2002-09-05,57.601966857910156
2002-09-06,58.39350128173828
2002-09-09,58.82169723510742
2002-09-10,59.49647521972656
2002-09-11,59.126678466796875
2002-09-12,58.036651611328125
2002-09-13,58.17939376831055
2002-09-16,58.32211685180664
2002-09-17,56.985591888427734
2002-09-18,56.41460037231445
2002-09-19,54.95477294921875
2002-09-20,54.9730339050293
2002-09-23,54.5233039855957
2002-09-24,53.64350891113281
2002-09-25,54.9730339050293
2002-09-26,55.87239456176758
2002-09-27,53.930301666259766
2002-09-30,53.304649353027344
2002-10-01,55.865882873535156
2002-10-02,54.190956115722656
2002-10-03,53.64350891113281
2002-10-04,52.6594123840332
2002-10-07,51.571006774902344
2002-10-08,52.3791618347168
2002-10-09,50.89972686767578
2002-10-10,52.548606872558594
2002-10-11,54.849205017089844
2002-10-14,55.155494689941406
2002-10-15,57.808040618896484
2002-10-16,56.40681457519531
2002-10-17,57.527793884277344
2002-10-18,57.768917083740234
2002-10-21,58.76607894897461
2002-10-22,58.342437744140625
2002-10-23,58.78559875488281
2002-10-24,57.586456298828125
2002-10-25,58.78559875488281
2002-10-28,58.40109634399414
2002-10-29,57.72332000732422
2002-10-30,58.28378677368164
2002-10-31,57.690704345703125
2002-11-01,58.831241607666016
2002-11-04,59.391719818115234
2002-11-05,59.86094665527344
2002-11-06,60.636497497558594
2002-11-07,59.15056228637695
2002-11-08,58.42720031738281
2002-11-11,57.52127456665039
2002-11-12,57.97747039794922
2002-11-13,58.036136627197266
2002-11-14,59.13103485107422
2002-11-15,59.56769561767578
2002-11-18,58.968101501464844
2002-11-19,58.889888763427734
2002-11-20,60.19990158081055
2002-11-21,61.320838928222656
2002-11-22,60.88416290283203
2002-11-25,60.92329025268555
2002-11-26,59.76318359375
2002-11-27,61.44466781616211
2002-11-29,61.249122619628906
2002-12-02,61.34693908691406
2002-12-03,60.52572250366211
2002-12-04,60.25200653076172
2002-12-05,59.587215423583984
2002-12-06,59.978248596191406
2002-12-09,58.32941436767578
2002-12-10,59.111488342285156
2002-12-11,59.16361999511719
2002-12-12,59.1571159362793
2002-12-13,58.22511672973633
2002-12-16,59.73064422607422
2002-12-17,59.20924377441406
2002-12-18,58.52492141723633
2002-12-19,58.107826232910156
2002-12-20,58.93695831298828
2002-12-23,58.95659637451172
2002-12-24,58.51779556274414
2002-12-26,58.54399108886719
2002-12-27,57.22758102416992
2002-12-30,57.705711364746094
2002-12-31,57.7843132019043
2003-01-02,59.6442756652832
2003-01-03,59.82767105102539
2003-01-06,60.882102966308594
2003-01-07,60.731475830078125
2003-01-08,59.853885650634766
2003-01-09,60.78388214111328
2003-01-10,60.9476203918457
2003-01-13,60.92792892456055
2003-01-14,61.124420166015625
2003-01-15,60.515357971191406
2003-01-16,60.266502380371094
2003-01-17,59.37575149536133
2003-01-21,58.45228576660156
2003-01-22,57.74497604370117
2003-01-23,58.0986442565918
2003-01-24,56.57268142700195
2003-01-27,55.79987716674805
2003-01-28,56.212467193603516
2003-01-29,56.638206481933594
2003-01-30,55.295570373535156
2003-01-31,56.363101959228516
2003-02-03,56.47442626953125
2003-02-04,55.917755126953125
2003-02-05,55.57063293457031
2003-02-06,55.30865478515625
2003-02-07,54.634098052978516
2003-02-10,55.020477294921875
2003-02-11,54.640628814697266
2003-02-12,53.76960372924805
2003-02-13,53.933326721191406
2003-02-14,55.11219024658203
2003-02-18,56.081504821777344
2003-02-19,55.78676986694336
2003-02-20,55.230072021484375
2003-02-21,55.78676986694336
2003-02-24,54.88298416137695
2003-02-25,55.321746826171875
2003-02-26,54.51618576049805
2003-02-27,55.23664474487305
2003-02-28,55.60340118408203
2003-03-03,55.072906494140625
2003-03-04,54.195316314697266
2003-03-05,54.653724670410156
2003-03-06,54.195316314697266
2003-03-07,54.56858825683594
2003-03-10,53.25872039794922
2003-03-11,52.734806060791016
2003-03-12,53.088443756103516
2003-03-13,54.92226791381836
2003-03-14,55.099090576171875
2003-03-17,56.83466339111328
2003-03-18,57.16865158081055
2003-03-19,57.60746765136719
2003-03-20,57.73186492919922
2003-03-21,58.96415710449219
2003-03-24,57.0046272277832
2003-03-25,57.55039596557617
2003-03-26,57.261070251464844
2003-03-27,57.307098388671875
2003-03-28,57.01776123046875
2003-03-31,55.722373962402344
2003-04-01,56.57722473144531
2003-04-02,57.9449577331543
2003-04-03,57.668758392333984
2003-04-04,58.01069641113281
2003-04-07,57.89891815185547
2003-04-08,57.990970611572266
2003-04-09,57.228206634521484
2003-04-10,57.54383087158203
2003-04-11,57.307098388671875
2003-04-14,58.49073028564453
2003-04-15,59.0365104675293
2003-04-16,58.030426025390625
2003-04-17,58.891822814941406
2003-04-21,58.95102310180664
2003-04-22,60.06232833862305
2003-04-23,60.61465835571289
2003-04-24,60.075469970703125
2003-04-25,59.332420349121094
2003-04-28,60.35820770263672
2003-04-29,60.56865310668945
2003-04-30,60.43714141845703
2003-05-01,60.43056106567383
2003-05-02,61.291961669921875
2003-05-05,61.17361831665039
2003-05-06,61.75227355957031
2003-05-07,61.410316467285156
2003-05-08,60.79222106933594
2003-05-09,61.63388442993164
2003-05-12,62.39008712768555
2003-05-13,62.2783203125
2003-05-14,62.146785736083984
2003-05-15,62.5413703918457
2003-05-16,62.38352584838867
2003-05-19,60.92374038696289
2003-05-20,60.79881286621094
2003-05-21,60.92374038696289
2003-05-22,61.5286865234375
2003-05-23,61.65363311767578
2003-05-27,62.73204803466797
2003-05-28,62.90959548950195
2003-05-29,62.74518966674805
2003-05-30,63.75128936767578
2003-06-02,64.01428985595703
2003-06-03,64.27732849121094
2003-06-04,65.20451354980469
2003-06-05,65.52668762207031
2003-06-06,65.27027893066406
2003-06-09,64.60609436035156
2003-06-10,65.26367950439453
2003-06-11,65.95414733886719
2003-06-12,66.15799713134766
2003-06-13,65.46756744384766
2003-06-16,66.84841918945312
2003-06-17,66.84841918945312
2003-06-18,66.78924560546875
2003-06-19,65.76998138427734
2003-06-20,65.62481689453125
2003-06-23,64.9516830444336
2003-06-24,65.0176773071289
2003-06-25,64.36432647705078
2003-06-26,65.20243072509766
2003-06-27,64.45011901855469
2003-06-30,64.43031311035156
2003-07-01,65.02427673339844
2003-07-02,65.84259033203125
2003-07-03,65.16287994384766
2003-07-07,66.45637512207031
2003-07-08,66.7533187866211
2003-07-09,66.37714385986328
2003-07-10,65.532470703125
2003-07-11,66.15277862548828
2003-07-14,66.47615814208984
2003-07-15,66.33097076416016
2003-07-16,65.94158935546875
2003-07-17,65.00444793701172
2003-07-18,65.67103576660156
2003-07-21,64.85926818847656
2003-07-22,65.4466323852539
2003-07-23,65.49282836914062
2003-07-24,64.99784851074219
2003-07-25,66.14617919921875
2003-07-28,65.90198516845703
2003-07-29,65.59844207763672
2003-07-30,65.44005584716797
2003-07-31,65.59185028076172
2003-08-01,65.01107025146484
2003-08-04,65.01107025146484
2003-08-05,63.63179397583008
2003-08-06,64.00137329101562
2003-08-07,64.67449951171875
2003-08-08,64.85926818847656
2003-08-11,65.10348510742188
2003-08-12,65.69743347167969
2003-08-13,65.3608627319336
2003-08-14,65.53902435302734
2003-08-15,65.74360656738281
2003-08-18,66.31114959716797
2003-08-19,66.56193542480469
2003-08-20,66.29134368896484
2003-08-21,66.50257873535156
2003-08-22,65.84259033203125
2003-08-25,65.94819641113281
2003-08-26,66.0669937133789
2003-08-27,66.0867691040039
2003-08-28,66.49593353271484
2003-08-29,66.94473266601562
2003-09-02,67.8422622680664
2003-09-03,68.21178436279297
2003-09-04,68.24480438232422
2003-09-05,67.86203002929688
2003-09-08,68.4229507446289
2003-09-09,67.9742431640625
2003-09-10,67.28790283203125
2003-09-11,67.4858627319336
2003-09-12,67.6112289428711
2003-09-15,67.37367248535156
2003-09-16,68.35700988769531
2003-09-17,68.22500610351562
2003-09-18,69.03016662597656
2003-09-19,68.67900848388672
2003-09-22,67.9370346069336
2003-09-23,68.19540405273438
2003-09-24,66.9830551147461
2003-09-25,66.43325805664062
2003-09-26,66.21458435058594
2003-09-29,66.8638687133789
2003-09-30,66.21458435058594
2003-10-01,67.62568664550781
2003-10-02,67.87076568603516
2003-10-03,68.49356842041016
2003-10-06,68.80490112304688
2003-10-07,69.06986999511719
2003-10-08,68.89762115478516
2003-10-09,69.08313751220703
2003-10-10,69.27523803710938
2003-10-13,69.49388122558594
2003-10-14,69.73897552490234
2003-10-15,69.55350494384766
2003-10-16,69.83172607421875
2003-10-17,69.06986999511719
2003-10-20,69.58661651611328
2003-10-21,69.46736145019531
2003-10-22,68.5928955078125
2003-10-23,68.46702575683594
2003-10-24,68.6194076538086
2003-10-27,68.65251922607422
2003-10-28,69.58661651611328
2003-10-29,69.67939758300781
2003-10-30,69.82510375976562
2003-10-31,69.75886535644531
2003-11-03,70.21597290039062
2003-11-04,70.06363677978516
2003-11-05,70.11660766601562
2003-11-06,70.48758697509766
2003-11-07,69.96424102783203
2003-11-10,69.67939758300781
2003-11-11,69.65949249267578
2003-11-12,70.44123077392578
2003-11-13,70.46111297607422
2003-11-14,69.86485290527344
2003-11-17,69.51372528076172
2003-11-18,68.79164123535156
2003-11-19,69.37464141845703
2003-11-20,68.75188446044922
2003-11-21,69.03675842285156
2003-11-24,69.9509506225586
2003-11-25,70.21597290039062
2003-11-26,70.46771240234375
2003-11-28,70.52069854736328
2003-12-01,71.28257751464844
2003-12-02,71.10366821289062
2003-12-03,70.9910659790039
2003-12-04,71.28257751464844
2003-12-05,70.78569030761719
2003-12-08,71.2626953125
2003-12-09,70.71281433105469
2003-12-10,70.70621490478516
2003-12-11,71.5011978149414
2003-12-12,71.64028930664062
2003-12-15,71.28257751464844
2003-12-16,71.65357208251953
2003-12-17,71.87879943847656
2003-12-18,72.68701171875
2003-12-19,72.48466491699219
2003-12-22,72.99055480957031
2003-12-23,73.03712463378906
2003-12-24,72.96392059326172
2003-12-26,73.01717376708984
2003-12-29,73.98892974853516
2003-12-30,74.00226593017578
2003-12-31,74.06880187988281
2004-01-02,74.03556823730469
2004-01-05,74.8409423828125
2004-01-06,74.91412353515625
2004-01-07,75.16708374023438
2004-01-08,75.46659851074219
2004-01-09,74.8076171875
2004-01-12,75.360107421875
2004-01-13,74.92082214355469
2004-01-14,75.54647064208984
2004-01-15,75.73284149169922
2004-01-16,76.03231811523438
2004-01-20,76.01240539550781
2004-01-21,76.61141204833984
2004-01-22,76.41177368164062
2004-01-23,76.16548919677734
2004-01-26,77.12393188476562
2004-01-27,76.33184051513672
2004-01-28,75.45994567871094
2004-01-29,75.53314208984375
2004-01-30,75.53314208984375
2004-02-02,75.85933685302734
2004-02-03,75.73284149169922
2004-02-04,75.11381530761719
2004-02-05,75.33345794677734
2004-02-06,76.17877197265625
2004-02-09,76.19878387451172
2004-02-10,76.44506072998047
2004-02-11,77.25708770751953
2004-02-12,76.97753143310547
2004-02-13,76.63139343261719
2004-02-17,77.3236312866211
2004-02-18,76.98419189453125
2004-02-19,76.69792938232422
2004-02-20,76.46501159667969
2004-02-23,76.27198791503906
2004-02-24,76.13884735107422
2004-02-25,76.45835876464844
2004-02-26,76.50495910644531
2004-02-27,76.55814361572266
2004-03-01,77.31696319580078
2004-03-02,76.86437225341797
2004-03-03,77.00414276123047
2004-03-04,77.20380401611328
2004-03-05,77.46339416503906
2004-03-08,76.51822662353516
2004-03-09,76.21205139160156
2004-03-10,74.93411254882812
2004-03-11,73.96228790283203
2004-03-12,74.93411254882812
2004-03-15,74.01556396484375
2004-03-16,74.40827941894531
2004-03-17,75.24028015136719
2004-03-18,75.2602310180664
2004-03-19,74.18154907226562
2004-03-22,73.23971557617188
2004-03-23,73.11280822753906
2004-03-24,73.17291259765625
2004-03-25,74.14144897460938
2004-03-26,74.1614761352539
2004-03-29,75.20347595214844
2004-03-30,75.457275390625
2004-03-31,75.54409790039062
2004-04-01,75.99833679199219
2004-04-02,76.57274627685547
2004-04-05,76.99356842041016
2004-04-06,76.74639892578125
2004-04-07,76.56607818603516
2004-04-08,76.39240264892578
2004-04-12,76.69297790527344
2004-04-13,75.61760711669922
2004-04-14,75.73786926269531
2004-04-15,75.45059967041016
2004-04-16,76.03173828125
2004-04-19,76.03173828125
2004-04-20,74.75594329833984
2004-04-21,75.25689697265625
2004-04-22,76.31226348876953
2004-04-23,76.38574981689453
2004-04-26,76.27888488769531
2004-04-27,76.34565734863281
2004-04-28,75.35710906982422
2004-04-29,74.69580078125
2004-04-30,74.11473083496094
2004-05-03,74.90959930419922
2004-05-04,74.84947967529297
2004-05-05,75.33039855957031
2004-05-06,74.68248748779297
2004-05-07,73.4467544555664
2004-05-10,72.69203186035156
2004-05-11,73.30653381347656
2004-05-12,73.77410125732422
2004-05-13,73.46683502197266
2004-05-14,73.50019836425781
2004-05-17,72.87232208251953
2004-05-18,73.23971557617188
2004-05-19,72.98590850830078
2004-05-20,73.2197036743164
2004-05-21,73.3465805053711
2004-05-24,73.65384674072266
2004-05-25,74.70919799804688
2004-05-26,74.9697036743164
2004-05-27,75.39048767089844
2004-05-28,75.38379669189453
2004-06-01,75.28363037109375
2004-06-02,75.56415557861328
2004-06-03,74.8695068359375
2004-06-04,75.46397399902344
2004-06-07,76.6128158569336
2004-06-08,76.71969604492188
2004-06-09,76.0050277709961
2004-06-10,76.3790512084961
2004-06-14,75.6242904663086
2004-06-15,76.15863800048828
2004-06-16,76.14522552490234
2004-06-17,76.03173828125
2004-06-18,76.1751708984375
2004-06-21,75.88692474365234
2004-06-22,76.26905822753906
2004-06-23,76.92599487304688
2004-06-24,76.68466186523438
